chrom	pos	pos_cum	length	DP4	pool_0	pool_1	pool_2	pool_3	pool_4	pool_5	pool_6	pool_7	pool_8	pool_9
Scaffold109	33330	184995330	1242197	466	32	39	22	52	56	52	62	43	44	64
Scaffold109	64488	185026488	1242197	323	23	38	18	32	32	47	39	31	33	30
Scaffold109	99514	185061514	1242197	488	45	48	37	52	60	50	53	36	46	61
Scaffold109	145855	185107855	1242197	108	5	6	5	7	16	16	12	10	17	14
Scaffold109	188650	185150650	1242197	409	29	26	18	51	60	65	36	36	47	41
Scaffold109	226314	185188314	1242197	361	27	27	16	39	42	31	38	41	50	50
Scaffold109	254332	185216332	1242197	468	44	43	35	41	69	53	50	38	40	55
Scaffold109	301540	185263540	1242197	440	25	36	18	42	51	60	52	48	36	72
Scaffold109	331703	185293703	1242197	501	42	47	32	57	53	59	72	37	38	64
Scaffold109	369414	185331414	1242197	295	18	34	14	27	41	36	41	27	23	34
Scaffold109	403617	185365617	1242197	270	21	28	6	34	41	31	27	12	25	45
Scaffold109	466744	185428744	1242197	245	17	13	22	32	20	33	36	41	12	19
Scaffold109	491752	185453752	1242197	347	27	22	20	44	47	43	36	29	34	45
Scaffold109	532157	185494157	1242197	491	38	38	27	53	71	67	48	49	50	50
Scaffold109	580695	185542695	1242197	250	19	16	12	41	27	29	31	10	30	35
Scaffold109	623515	185585515	1242197	301	29	23	16	29	39	34	37	27	29	38
Scaffold109	658836	185620836	1242197	359	41	31	8	56	35	27	32	35	55	39
Scaffold109	715733	185677733	1242197	307	42	23	4	45	27	16	47	33	36	34
Scaffold109	767228	185729228	1242197	505	45	44	22	57	72	57	66	53	38	51
Scaffold109	808420	185770420	1242197	142	9	10	7	19	19	25	20	1	17	15
Scaffold109	838461	185800461	1242197	717	50	53	75	79	75	82	78	66	78	81
Scaffold109	870502	185832502	1242197	138	10	10	21	6	5	15	29	9	8	25
Scaffold109	907895	185869895	1242197	425	35	32	21	54	56	56	60	37	34	40
Scaffold109	947135	185909135	1242197	432	37	26	17	46	68	56	50	36	42	54
Scaffold109	989345	185951345	1242197	497	47	38	30	60	59	64	60	32	53	54
Scaffold109	1027101	185989101	1242197	418	34	31	14	60	48	52	46	27	52	54
Scaffold109	1061079	186023079	1242197	434	37	38	25	54	43	45	62	46	41	43
Scaffold109	1097877	186059877	1242197	483	42	38	31	72	61	51	52	40	55	41
Scaffold109	1144281	186106281	1242197	509	34	38	37	49	58	53	71	49	56	64
Scaffold109	1189414	186151414	1242197	406	26	38	30	29	47	55	55	29	39	58
Scaffold109	1223755	186185755	1242197	524	48	37	33	52	73	60	58	52	48	63
Scaffold110	18509	186222706	1103693	494	42	39	38	50	71	43	60	44	54	53
Scaffold110	65894	186270091	1103693	506	34	40	27	84	65	59	53	46	48	50
Scaffold110	109065	186313262	1103693	491	40	43	21	42	53	65	54	60	50	63
Scaffold110	165725	186369922	1103693	402	36	35	37	45	51	39	37	36	42	44
Scaffold110	208715	186412912	1103693	591	50	57	38	63	85	71	68	48	54	57
Scaffold110	256233	186460430	1103693	370	32	24	19	54	47	44	45	29	36	40
Scaffold110	298266	186502463	1103693	280	27	14	30	43	32	21	31	16	28	38
Scaffold110	337856	186542053	1103693	539	45	44	43	49	63	78	68	49	39	61
Scaffold110	374188	186578385	1103693	472	41	32	23	65	65	53	60	34	40	59
Scaffold110	413852	186618049	1103693	1298	96	99	41	172	177	153	167	113	145	135
Scaffold110	468764	186672961	1103693	417	38	27	14	60	45	36	56	39	57	45
Scaffold110	522107	186726304	1103693	44	1	5	2	5	4	9	6	4	3	5
Scaffold110	600288	186804485	1103693	363	35	47	22	46	44	39	34	19	36	41
Scaffold110	648872	186853069	1103693	367	33	34	19	36	51	43	44	18	37	52
Scaffold110	696806	186901003	1103693	338	22	26	15	42	46	35	37	42	29	44
Scaffold110	739946	186944143	1103693	420	23	34	31	53	48	50	47	40	38	56
Scaffold110	785680	186989877	1103693	532	43	47	32	63	65	64	59	42	68	49
Scaffold110	833902	187038099	1103693	506	41	47	31	54	63	69	66	32	55	48
Scaffold110	864446	187068643	1103693	205	11	33	9	24	31	22	22	9	17	27
Scaffold110	893712	187097909	1103693	359	22	23	23	37	42	50	47	35	34	46
Scaffold110	934268	187138465	1103693	491	44	33	33	56	64	49	51	49	57	55
Scaffold110	971045	187175242	1103693	548	34	32	23	78	68	52	69	56	45	91
Scaffold110	998736	187202933	1103693	280	34	28	26	34	39	40	52	6	11	10
Scaffold110	1041732	187245929	1103693	360	36	36	21	47	44	33	38	28	33	44
Scaffold110	1073376	187277573	1103693	533	43	41	33	54	64	53	67	49	52	77
Scaffold111	5262	187313152	653859	452	46	40	18	57	55	50	46	47	43	50
Scaffold111	53558	187361448	653859	569	55	43	39	69	65	53	70	45	58	72
Scaffold111	118422	187426312	653859	350	29	37	22	38	37	35	53	33	34	32
Scaffold111	158801	187466691	653859	396	32	36	20	44	48	43	53	37	39	44
Scaffold111	200752	187508642	653859	27	2	1	0	3	2	3	2	13	1	0
Scaffold111	236691	187544581	653859	394	35	28	41	40	37	46	49	36	52	30
Scaffold111	283445	187591335	653859	551	46	39	49	63	63	55	63	48	61	64
Scaffold111	317079	187624969	653859	549	39	43	49	65	57	62	59	58	57	60
Scaffold111	370987	187678877	653859	69	4	1	3	12	5	13	14	0	17	0
Scaffold111	399676	187707566	653859	329	25	29	9	54	41	34	48	34	27	28
Scaffold111	444085	187751975	653859	381	30	26	23	45	44	35	44	41	47	46
Scaffold111	496487	187804377	653859	492	51	40	32	46	62	60	46	45	54	56
Scaffold111	535227	187843117	653859	172	18	16	9	21	15	11	26	26	14	16
Scaffold111	567534	187875424	653859	491	49	50	30	57	46	55	55	50	62	37
Scaffold111	616101	187923991	653859	345	29	23	18	40	36	39	48	34	28	50
Scaffold112	42881	188004630	1269174	640	65	50	55	94	78	56	70	49	59	64
Scaffold112	94944	188056693	1269174	1347	138	101	103	168	142	150	149	79	150	167
Scaffold112	168840	188130589	1269174	265	29	16	11	58	27	20	36	4	40	24
Scaffold112	212163	188173912	1269174	555	56	46	33	67	66	60	61	47	53	66
Scaffold112	248751	188210500	1269174	1168	100	126	47	114	144	170	88	92	122	165
Scaffold112	285639	188247388	1269174	450	39	34	20	49	55	52	54	42	46	59
Scaffold112	327392	188289141	1269174	110	5	8	16	22	16	6	17	11	6	3
Scaffold112	367177	188328926	1269174	449	41	37	26	57	58	45	54	27	50	54
Scaffold112	415790	188377539	1269174	606	43	54	46	57	50	84	85	50	62	75
Scaffold112	451649	188413398	1269174	466	52	37	20	43	50	47	58	46	42	71
Scaffold112	497092	188458841	1269174	536	44	46	29	61	64	61	77	36	61	57
Scaffold112	540580	188502329	1269174	185	11	16	7	28	30	38	38	5	7	5
Scaffold112	567866	188529615	1269174	495	44	35	44	53	73	54	57	40	47	48
Scaffold112	603214	188564963	1269174	431	33	42	29	39	67	41	54	32	42	52
Scaffold112	638352	188600101	1269174	445	35	41	28	48	58	37	54	54	40	50
Scaffold112	667779	188629528	1269174	465	26	43	17	48	63	70	65	40	53	40
Scaffold112	697993	188659742	1269174	377	25	34	13	67	43	33	50	34	41	37
Scaffold112	731493	188693242	1269174	390	26	20	13	77	38	57	64	18	41	36
Scaffold112	758023	188719772	1269174	480	36	37	27	48	68	54	63	45	50	52
Scaffold112	788283	188750032	1269174	111	7	13	5	14	19	11	14	3	8	17
Scaffold112	816131	188777880	1269174	479	36	33	38	56	65	47	52	47	47	58
Scaffold112	843813	188805562	1269174	323	19	21	20	51	44	44	39	19	26	40
Scaffold112	883500	188845249	1269174	406	35	25	26	49	60	37	42	28	41	63
Scaffold112	919672	188881421	1269174	329	40	14	29	34	26	25	36	26	41	58
Scaffold112	962565	188924314	1269174	282	34	12	14	36	30	36	31	27	35	27
Scaffold112	1020371	188982120	1269174	507	44	33	26	64	51	44	55	56	74	60
Scaffold112	1048169	189009918	1269174	485	33	33	26	62	59	56	65	46	51	54
Scaffold112	1077548	189039297	1269174	152	10	16	6	19	15	12	14	19	7	34
Scaffold112	1109394	189071143	1269174	428	24	30	27	53	51	58	70	38	32	45
Scaffold112	1151837	189113586	1269174	465	31	33	30	56	53	45	64	38	50	65
Scaffold112	1197823	189159572	1269174	450	32	34	26	59	62	45	73	41	37	41
Scaffold112	1238683	189200432	1269174	499	48	25	25	60	79	54	66	38	51	53
Scaffold113	17600	189248523	725756	361	37	26	15	50	41	40	53	29	34	36
Scaffold113	58329	189289252	725756	485	39	28	27	75	66	52	57	35	46	60
Scaffold113	93151	189324074	725756	193	4	22	10	32	38	19	33	24	5	6
Scaffold113	127643	189358566	725756	29	0	3	0	7	5	8	2	2	1	1
Scaffold113	175137	189406060	725756	472	32	39	16	36	59	66	64	50	58	52
Scaffold113	221555	189452478	725756	395	35	36	17	56	46	44	46	32	40	43
Scaffold113	253753	189484676	725756	420	40	33	10	65	63	43	62	26	31	47
Scaffold113	291300	189522223	725756	489	38	31	31	54	74	59	57	37	47	61
Scaffold113	329979	189560902	725756	525	50	54	34	62	66	65	54	40	43	57
Scaffold113	364717	189595640	725756	651	58	59	36	94	80	64	76	59	60	65
Scaffold113	407162	189638085	725756	117	7	5	1	8	16	22	31	21	2	4
Scaffold113	456285	189687208	725756	415	38	30	28	40	69	40	51	32	37	50
Scaffold113	490900	189721823	725756	474	40	41	27	59	50	57	61	49	38	52
Scaffold113	528811	189759734	725756	395	33	27	30	49	56	53	46	31	32	38
Scaffold113	565695	189796618	725756	424	32	37	24	54	60	57	43	32	36	49
Scaffold113	606302	189837225	725756	381	28	24	25	45	56	46	61	35	23	38
Scaffold113	641185	189872108	725756	284	17	27	12	42	44	21	30	23	28	40
Scaffold113	674476	189905399	725756	276	24	17	13	36	22	31	44	32	35	22
Scaffold113	713262	189944185	725756	173	14	18	4	20	18	9	14	33	25	18
Scaffold114	15308	189971987	1101228	396	39	45	23	46	43	41	43	23	39	54
Scaffold114	45514	190002193	1101228	292	25	24	14	29	29	31	36	26	26	52
Scaffold114	81763	190038442	1101228	270	14	16	8	43	38	19	32	25	33	42
Scaffold114	118874	190075553	1101228	473	35	33	30	60	53	55	61	49	34	63
Scaffold114	151382	190108061	1101228	392	25	27	21	37	48	38	42	47	52	55
Scaffold114	186120	190142799	1101228	473	35	31	26	48	62	64	75	36	48	48
Scaffold114	224016	190180695	1101228	341	33	10	37	37	22	32	46	32	40	52
Scaffold114	258570	190215249	1101228	279	18	27	14	35	48	33	35	16	24	29
Scaffold114	285751	190242430	1101228	479	44	48	28	59	63	43	64	37	52	41
Scaffold114	314720	190271399	1101228	348	32	23	21	33	53	32	44	27	39	44
Scaffold114	355492	190312171	1101228	452	30	37	28	60	56	53	49	37	45	57
Scaffold114	389728	190346407	1101228	333	16	30	6	37	35	48	55	36	34	36
Scaffold114	422675	190379354	1101228	667	56	61	31	93	77	68	87	49	71	74
Scaffold114	463585	190420264	1101228	536	55	41	42	72	58	66	59	39	46	58
Scaffold114	496434	190453113	1101228	488	35	37	23	64	61	48	66	51	49	54
Scaffold114	527547	190484226	1101228	85	4	6	8	12	10	6	12	7	10	10
Scaffold114	555300	190511979	1101228	393	46	27	28	56	30	54	52	30	30	40
Scaffold114	590846	190547525	1101228	404	29	43	17	41	43	49	59	35	43	45
Scaffold114	620434	190577113	1101228	330	32	15	16	40	15	35	61	39	54	23
Scaffold114	660235	190616914	1101228	224	25	14	12	26	50	18	26	1	18	34
Scaffold114	688719	190645398	1101228	361	29	34	14	38	46	61	59	30	9	41
Scaffold114	727926	190684605	1101228	486	25	34	22	54	57	64	79	51	51	49
Scaffold114	752273	190708952	1101228	483	33	36	32	51	55	52	66	52	53	53
Scaffold114	777113	190733792	1101228	675	74	41	64	76	85	67	88	58	61	61
Scaffold114	804941	190761620	1101228	383	18	39	15	55	65	60	55	27	18	31
Scaffold114	831055	190787734	1101228	492	32	51	18	56	70	60	69	41	51	44
Scaffold114	865006	190821685	1101228	441	25	28	22	68	61	48	56	40	43	50
Scaffold114	905070	190861749	1101228	499	40	40	29	48	60	55	66	43	51	67
Scaffold114	933897	190890576	1101228	361	31	33	18	41	45	53	50	23	43	24
Scaffold114	960274	190916953	1101228	420	43	28	18	54	70	55	50	16	39	47
Scaffold114	993342	190950021	1101228	310	22	25	24	37	29	24	34	28	45	42
Scaffold114	1039174	190995853	1101228	485	37	27	26	62	50	58	68	45	47	65
Scaffold114	1074899	191031578	1101228	524	40	43	31	52	71	77	49	47	56	58
Scaffold115	29818	191087725	808044	619	31	44	57	55	80	75	88	64	49	76
Scaffold115	73307	191131214	808044	495	34	44	28	61	65	59	58	40	55	51
Scaffold115	125967	191183874	808044	490	45	33	21	47	63	69	68	38	50	56
Scaffold115	181269	191239176	808044	369	35	23	28	48	52	32	47	26	33	45
Scaffold115	234037	191291944	808044	411	28	34	18	50	56	51	55	24	34	61
Scaffold115	267744	191325651	808044	453	38	38	19	62	56	62	60	31	40	47
Scaffold115	320421	191378328	808044	610	58	52	37	62	73	94	63	55	48	68
Scaffold115	364000	191421907	808044	636	54	51	25	95	85	60	74	46	79	67
Scaffold115	462118	191520025	808044	464	43	42	24	57	50	53	59	47	48	41
Scaffold115	576123	191634030	808044	469	28	40	23	54	54	62	60	36	51	61
Scaffold115	690128	191748035	808044	925	76	58	93	86	99	102	132	114	95	70
Scaffold115	785353	191843260	808044	231	17	11	13	21	13	14	39	30	29	44
Scaffold116	19981	191885932	1234590	423	45	23	15	45	38	50	66	42	49	50
Scaffold116	102240	191968191	1234590	299	20	25	14	31	34	28	55	35	16	41
Scaffold116	146061	192012012	1234590	485	40	30	23	67	58	59	68	35	56	49
Scaffold116	177404	192043355	1234590	536	45	43	39	64	58	73	72	43	44	55
Scaffold116	209485	192075436	1234590	380	22	35	15	53	48	39	49	44	34	41
Scaffold116	245283	192111234	1234590	465	36	31	23	58	60	46	72	32	51	56
Scaffold116	284087	192150038	1234590	497	44	35	43	58	56	66	44	30	47	74
Scaffold116	314539	192180490	1234590	477	42	21	24	64	67	58	55	29	57	60
Scaffold116	349927	192215878	1234590	249	26	6	9	20	25	23	39	33	42	26
Scaffold116	385002	192250953	1234590	490	33	36	22	76	54	53	58	41	56	61
Scaffold116	420673	192286624	1234590	521	41	45	41	66	65	51	62	54	47	49
Scaffold116	457427	192323378	1234590	443	36	41	24	45	52	44	60	33	47	61
Scaffold116	487973	192353924	1234590	657	66	33	53	63	63	65	84	65	87	78
Scaffold116	526453	192392404	1234590	401	35	36	35	46	45	58	61	24	31	30
Scaffold116	558893	192424844	1234590	500	37	41	33	55	64	70	55	45	48	52
Scaffold116	602772	192468723	1234590	373	40	30	19	42	48	47	42	22	28	55
Scaffold116	639801	192505752	1234590	485	46	38	28	64	57	47	60	50	46	49
Scaffold116	683026	192548977	1234590	655	41	53	42	69	89	83	93	63	68	54
Scaffold116	731018	192596969	1234590	122	16	11	7	19	17	12	10	7	10	13
Scaffold116	785193	192651144	1234590	503	32	35	28	73	63	51	65	38	53	65
Scaffold116	850123	192716074	1234590	551	40	55	38	54	59	65	82	47	55	56
Scaffold116	892817	192758768	1234590	554	35	40	21	72	68	65	77	56	69	51
Scaffold116	942743	192808694	1234590	497	38	41	33	49	65	58	70	50	40	53
Scaffold116	983489	192849440	1234590	434	46	30	46	43	48	73	55	13	37	43
Scaffold116	1016726	192882677	1234590	467	48	36	23	58	52	53	72	43	28	54
Scaffold116	1049740	192915691	1234590	484	34	50	50	51	55	55	44	43	54	48
Scaffold116	1080403	192946354	1234590	501	44	34	26	62	69	42	71	29	66	58
Scaffold116	1118929	192984880	1234590	390	35	22	18	59	58	36	48	41	37	36
Scaffold116	1159538	193025489	1234590	466	39	30	34	51	52	40	71	40	44	65
Scaffold116	1196965	193062916	1234590	422	29	40	21	50	54	57	65	49	31	26
Scaffold117	15636	193116177	872556	1478	139	119	94	158	164	170	173	153	158	150
Scaffold117	52494	193153035	872556	375	29	28	24	34	48	45	42	36	41	48
Scaffold117	84382	193184923	872556	226	9	28	24	34	30	18	19	18	26	20
Scaffold117	115711	193216252	872556	441	52	34	14	51	59	41	63	36	36	55
Scaffold117	167219	193267760	872556	353	24	18	20	50	49	41	27	31	34	59
Scaffold117	213071	193313612	872556	507	41	36	26	52	66	58	65	39	67	57
Scaffold117	272118	193372659	872556	521	31	43	24	72	68	57	60	50	57	59
Scaffold117	309208	193409749	872556	466	35	46	30	55	47	54	49	46	48	56
Scaffold117	341437	193441978	872556	367	34	30	19	49	47	41	48	27	40	32
Scaffold117	371898	193472439	872556	410	31	29	18	55	52	56	55	32	23	59
Scaffold117	408895	193509436	872556	589	54	45	50	60	67	64	75	44	66	64
Scaffold117	449042	193549583	872556	337	23	33	19	45	35	42	44	31	28	37
Scaffold117	495584	193596125	872556	437	26	33	29	72	65	39	47	35	43	48
Scaffold117	523789	193624330	872556	404	23	34	19	49	82	47	35	9	65	41
Scaffold117	565745	193666286	872556	585	48	42	38	55	75	73	72	50	59	73
Scaffold117	627435	193727976	872556	452	33	32	27	54	57	58	51	34	53	53
Scaffold117	683676	193784217	872556	295	30	23	16	29	36	36	35	26	24	40
Scaffold117	716733	193817274	872556	562	51	45	33	68	66	72	71	40	51	65
Scaffold117	763554	193864095	872556	448	37	44	25	40	42	69	58	43	42	48
Scaffold117	795613	193896154	872556	558	43	33	34	72	75	59	79	34	57	72
Scaffold117	842233	193942774	872556	322	16	25	14	47	47	52	43	28	23	27
Scaffold118	41696	194014793	806913	705	50	33	39	71	68	100	99	71	82	92
Scaffold118	66627	194039724	806913	411	39	29	27	33	58	41	61	26	49	48
Scaffold118	103336	194076433	806913	558	53	33	37	63	67	57	60	69	55	64
Scaffold118	132301	194105398	806913	346	23	29	29	43	41	46	39	42	28	26
Scaffold118	184691	194157788	806913	471	33	41	18	57	66	56	50	46	54	50
Scaffold118	217690	194190787	806913	705	52	56	59	89	84	71	70	55	76	93
Scaffold118	250456	194223553	806913	344	44	22	23	44	24	21	26	30	54	56
Scaffold118	298857	194271954	806913	625	62	77	21	75	68	71	63	47	83	58
Scaffold118	336180	194309277	806913	528	34	33	20	65	77	60	72	56	43	68
Scaffold118	367644	194340741	806913	521	33	37	42	56	69	60	61	43	60	60
Scaffold118	412331	194385428	806913	497	40	37	38	58	59	69	45	40	58	53
Scaffold118	457495	194430592	806913	520	44	46	41	49	73	68	52	47	40	60
Scaffold118	488800	194461897	806913	379	24	18	34	46	41	46	53	33	32	52
Scaffold118	564026	194537123	806913	440	49	28	19	53	51	43	52	39	55	51
Scaffold118	613326	194586423	806913	191	19	22	8	17	24	15	23	26	8	29
Scaffold118	655253	194628350	806913	381	37	23	15	31	44	40	51	42	55	43
Scaffold118	689965	194663062	806913	332	24	33	11	47	44	39	33	32	26	43
Scaffold118	728749	194701846	806913	400	35	33	24	43	54	52	40	33	42	44
Scaffold118	758711	194731808	806913	293	24	15	16	39	20	30	33	11	46	59
Scaffold118	788391	194761488	806913	538	45	36	32	57	68	72	72	43	53	60
Scaffold119	19572	194799582	847200	392	26	18	26	67	49	59	46	20	40	41
Scaffold119	47497	194827507	847200	735	53	72	46	99	99	59	88	49	63	107
Scaffold119	69528	194849538	847200	89	7	4	1	8	8	13	18	22	3	5
Scaffold119	102807	194882817	847200	464	33	41	28	60	56	52	53	38	46	57
Scaffold119	131251	194911261	847200	498	35	40	26	61	63	58	59	40	51	65
Scaffold119	166191	194946201	847200	392	37	40	31	29	48	46	34	31	40	56
Scaffold119	194099	194974109	847200	190	25	25	3	21	21	8	16	26	16	29
Scaffold119	225461	195005471	847200	518	44	40	29	60	57	57	79	50	46	56
Scaffold119	268361	195048371	847200	677	57	52	47	92	91	58	64	58	74	84
Scaffold119	303546	195083556	847200	431	34	37	45	32	55	60	52	36	35	45
Scaffold119	336760	195116770	847200	404	32	28	23	44	43	57	58	34	45	40
Scaffold119	364734	195144744	847200	327	14	20	21	46	44	63	44	40	21	14
Scaffold119	394361	195174371	847200	433	44	35	30	41	56	44	46	26	56	55
Scaffold119	431764	195211774	847200	387	32	34	24	36	49	39	56	29	31	57
Scaffold119	486710	195266720	847200	440	33	37	17	55	55	50	67	39	39	48
Scaffold119	538470	195318480	847200	430	35	41	17	56	58	56	42	31	38	56
Scaffold119	571837	195351847	847200	158	4	13	11	20	25	17	30	7	26	5
Scaffold119	615198	195395208	847200	575	52	34	31	70	80	54	72	44	56	82
Scaffold119	657779	195437789	847200	525	47	35	33	61	57	64	44	49	62	73
Scaffold119	700427	195480437	847200	499	41	40	40	63	43	60	53	32	45	82
Scaffold119	753374	195533384	847200	451	35	38	21	50	54	55	60	53	46	39
Scaffold119	799486	195579496	847200	421	26	37	27	61	66	33	53	38	23	57
Scaffold120	9492	195636702	1211330	395	24	30	25	36	46	51	56	33	42	52
Scaffold120	44408	195671618	1211330	479	38	45	21	57	51	60	51	49	42	65
Scaffold120	79167	195706377	1211330	575	55	45	12	56	75	69	83	63	55	62
Scaffold120	110627	195737837	1211330	477	33	38	28	54	69	47	63	34	54	57
Scaffold120	139107	195766317	1211330	240	13	17	8	21	42	28	39	17	20	35
Scaffold120	167527	195794737	1211330	485	64	28	37	53	57	44	56	46	52	48
Scaffold120	203767	195830977	1211330	437	34	39	18	53	67	58	60	33	34	41
Scaffold120	237300	195864510	1211330	499	30	68	26	42	88	49	60	39	55	42
Scaffold120	268356	195895566	1211330	465	39	47	32	32	62	47	59	46	52	49
Scaffold120	303494	195930704	1211330	452	45	33	27	49	59	48	57	39	47	48
Scaffold120	343617	195970827	1211330	431	40	20	31	38	51	55	61	38	45	52
Scaffold120	373753	196000963	1211330	526	43	49	36	50	60	61	68	55	48	56
Scaffold120	400282	196027492	1211330	244	19	16	13	27	26	35	19	19	39	31
Scaffold120	463608	196090818	1211330	467	46	38	25	68	65	41	60	40	45	39
Scaffold120	491241	196118451	1211330	592	61	67	33	72	89	69	56	31	50	64
Scaffold120	531246	196158456	1211330	451	38	26	36	42	42	61	47	40	60	59
Scaffold120	560940	196188150	1211330	616	47	59	24	73	83	86	72	44	57	71
Scaffold120	593483	196220693	1211330	241	22	11	6	27	40	17	32	23	30	33
Scaffold120	629807	196257017	1211330	540	43	41	38	68	65	52	68	42	67	56
Scaffold120	669578	196296788	1211330	520	42	29	31	67	75	65	64	45	55	47
Scaffold120	702776	196329986	1211330	545	44	51	32	56	64	60	72	53	57	56
Scaffold120	741155	196368365	1211330	458	32	31	21	62	55	70	61	32	40	54
Scaffold120	793411	196420621	1211330	483	37	45	23	66	66	62	61	35	45	43
Scaffold120	825919	196453129	1211330	218	13	11	12	27	29	26	16	12	43	29
Scaffold120	863763	196490973	1211330	432	36	31	27	35	55	50	54	39	40	65
Scaffold120	905480	196532690	1211330	439	42	27	33	49	43	46	59	51	47	42
Scaffold120	947852	196575062	1211330	394	30	32	17	45	33	47	65	49	30	46
Scaffold120	986831	196614041	1211330	494	35	53	34	45	60	52	57	41	50	67
Scaffold120	1013685	196640895	1211330	431	27	43	21	50	65	44	56	34	47	44
Scaffold120	1044396	196671606	1211330	444	44	32	24	45	50	62	38	38	48	63
Scaffold120	1078507	196705717	1211330	409	34	33	21	32	35	60	61	34	40	59
Scaffold120	1109789	196736999	1211330	492	35	48	21	45	71	57	58	37	56	64
