chrom	pos	pos_cum	length	DP4	pool_0
Scaffold1	383231	383231	5510682	11	11
Scaffold1	383283	383283	5510682	6	6
Scaffold1	384631	384631	5510682	11	11
Scaffold1	384758	384758	5510682	27	27
Scaffold1	384781	384781	5510682	28	28
Scaffold1	384873	384873	5510682	23	23
Scaffold1	384973	384973	5510682	42	42
Scaffold1	385224	385224	5510682	34	34
Scaffold1	385237	385237	5510682	34	34
Scaffold1	385323	385323	5510682	29	29
Scaffold1	385380	385380	5510682	27	27
Scaffold1	385389	385389	5510682	37	37
Scaffold1	385421	385421	5510682	25	25
Scaffold1	385435	385435	5510682	26	26
Scaffold1	385456	385456	5510682	26	26
Scaffold1	385592	385592	5510682	23	23
Scaffold1	385727	385727	5510682	35	35
Scaffold1	385798	385798	5510682	41	41
Scaffold1	385891	385891	5510682	30	30
Scaffold1	385914	385914	5510682	30	30
Scaffold1	385923	385923	5510682	30	30
Scaffold1	386081	386081	5510682	19	19
Scaffold1	386120	386120	5510682	16	16
Scaffold1	386843	386843	5510682	20	20
Scaffold1	386867	386867	5510682	28	28
Scaffold1	386931	386931	5510682	39	39
Scaffold1	387075	387075	5510682	23	23
Scaffold1	387116	387116	5510682	17	17
Scaffold1	387132	387132	5510682	16	16
Scaffold1	387138	387138	5510682	17	17
Scaffold1	387141	387141	5510682	17	17
Scaffold1	387224	387224	5510682	32	32
Scaffold1	387299	387299	5510682	37	37
Scaffold1	387379	387379	5510682	30	30
Scaffold1	387471	387471	5510682	24	24
Scaffold1	387501	387501	5510682	29	29
Scaffold1	387509	387509	5510682	28	28
Scaffold1	387607	387607	5510682	36	36
Scaffold1	387731	387731	5510682	77	77
Scaffold1	387740	387740	5510682	106	106
Scaffold1	387885	387885	5510682	172	172
Scaffold1	387999	387999	5510682	146	146
Scaffold1	388036	388036	5510682	104	104
Scaffold1	388041	388041	5510682	95	95
Scaffold1	388128	388128	5510682	46	46
Scaffold1	388301	388301	5510682	59	59
Scaffold1	388408	388408	5510682	13	13
Scaffold1	388475	388475	5510682	42	42
Scaffold1	388992	388992	5510682	29	29
Scaffold1	389004	389004	5510682	31	31
Scaffold1	389260	389260	5510682	42	42
Scaffold1	389537	389537	5510682	30	30
Scaffold1	389610	389610	5510682	30	30
Scaffold1	389700	389700	5510682	34	34
Scaffold1	389852	389852	5510682	38	38
Scaffold1	389958	389958	5510682	39	39
Scaffold1	390128	390128	5510682	49	49
Scaffold1	390182	390182	5510682	46	46
Scaffold1	390313	390313	5510682	39	39
Scaffold1	390503	390503	5510682	52	52
Scaffold1	390601	390601	5510682	32	32
Scaffold1	390662	390662	5510682	37	37
Scaffold1	390909	390909	5510682	29	29
Scaffold1	391120	391120	5510682	26	26
Scaffold1	391172	391172	5510682	34	34
Scaffold1	391379	391379	5510682	38	38
Scaffold1	391850	391850	5510682	40	40
Scaffold1	392280	392280	5510682	34	34
Scaffold1	392335	392335	5510682	37	37
Scaffold1	392424	392424	5510682	31	31
Scaffold1	392509	392509	5510682	28	28
Scaffold1	392640	392640	5510682	26	26
Scaffold1	392731	392731	5510682	33	33
Scaffold1	392810	392810	5510682	31	31
Scaffold1	392885	392885	5510682	30	30
Scaffold1	393179	393179	5510682	29	29
Scaffold1	393322	393322	5510682	33	33
Scaffold1	393550	393550	5510682	39	39
Scaffold1	393660	393660	5510682	38	38
Scaffold1	393710	393710	5510682	36	36
Scaffold1	394341	394341	5510682	50	50
Scaffold1	394558	394558	5510682	31	31
Scaffold1	394786	394786	5510682	36	36
Scaffold1	394807	394807	5510682	31	31
Scaffold1	394812	394812	5510682	30	30
Scaffold1	394878	394878	5510682	24	24
Scaffold1	395098	395098	5510682	26	26
Scaffold1	395220	395220	5510682	36	36
Scaffold1	395235	395235	5510682	40	40
Scaffold1	395278	395278	5510682	43	43
Scaffold1	395300	395300	5510682	40	40
Scaffold1	395326	395326	5510682	42	42
Scaffold1	395381	395381	5510682	43	43
Scaffold1	395409	395409	5510682	40	40
Scaffold1	395433	395433	5510682	42	42
Scaffold1	395579	395579	5510682	27	27
Scaffold1	395648	395648	5510682	36	36
Scaffold1	395669	395669	5510682	23	23
Scaffold1	395774	395774	5510682	37	37
Scaffold1	395838	395838	5510682	40	40
Scaffold1	395845	395845	5510682	39	39
Scaffold1	395910	395910	5510682	43	43
Scaffold1	396061	396061	5510682	40	40
Scaffold1	396158	396158	5510682	41	41
Scaffold1	396171	396171	5510682	39	39
Scaffold1	396222	396222	5510682	39	39
Scaffold1	398147	398147	5510682	33	33
Scaffold1	398180	398180	5510682	48	48
Scaffold1	398198	398198	5510682	36	36
Scaffold1	398211	398211	5510682	37	37
Scaffold1	398218	398218	5510682	37	37
Scaffold1	398223	398223	5510682	35	35
Scaffold1	398269	398269	5510682	39	39
Scaffold1	398407	398407	5510682	33	33
Scaffold1	398703	398703	5510682	26	26
Scaffold1	398868	398868	5510682	32	32
Scaffold1	398917	398917	5510682	30	30
Scaffold1	399043	399043	5510682	41	41
Scaffold1	399077	399077	5510682	39	39
Scaffold1	399178	399178	5510682	14	14
Scaffold1	399223	399223	5510682	4	4
Scaffold1	399231	399231	5510682	4	4
Scaffold1	399370	399370	5510682	27	27
Scaffold1	399968	399968	5510682	34	34
Scaffold1	400161	400161	5510682	35	35
Scaffold1	400217	400217	5510682	43	43
Scaffold1	400298	400298	5510682	36	36
Scaffold1	400306	400306	5510682	31	31
Scaffold1	400383	400383	5510682	33	33
Scaffold1	400517	400517	5510682	35	35
Scaffold1	400638	400638	5510682	46	46
Scaffold1	400685	400685	5510682	56	56
Scaffold1	400732	400732	5510682	43	43
Scaffold1	400756	400756	5510682	52	52
Scaffold1	400842	400842	5510682	51	51
Scaffold1	400858	400858	5510682	52	52
Scaffold1	400872	400872	5510682	54	54
Scaffold1	400881	400881	5510682	56	56
Scaffold1	400893	400893	5510682	54	54
Scaffold1	401162	401162	5510682	37	37
Scaffold1	401281	401281	5510682	43	43
Scaffold1	402328	402328	5510682	30	30
Scaffold1	402343	402343	5510682	31	31
Scaffold1	402442	402442	5510682	29	29
Scaffold1	402479	402479	5510682	36	36
Scaffold1	402656	402656	5510682	24	24
Scaffold1	402679	402679	5510682	23	23
Scaffold1	402700	402700	5510682	22	22
Scaffold1	402707	402707	5510682	21	21
Scaffold1	402741	402741	5510682	24	24
Scaffold1	402999	402999	5510682	21	21
Scaffold1	403036	403036	5510682	23	23
Scaffold1	403584	403584	5510682	27	27
Scaffold1	403631	403631	5510682	28	28
Scaffold1	403645	403645	5510682	30	30
Scaffold1	403663	403663	5510682	31	31
Scaffold1	403677	403677	5510682	34	34
Scaffold1	403684	403684	5510682	35	35
Scaffold1	404051	404051	5510682	19	19
Scaffold1	404070	404070	5510682	20	20
Scaffold1	404071	404071	5510682	21	21
Scaffold1	404554	404554	5510682	8	8
Scaffold1	404598	404598	5510682	4	4
Scaffold1	409196	409196	5510682	39	39
Scaffold1	409352	409352	5510682	42	42
Scaffold1	409403	409403	5510682	45	45
Scaffold1	409462	409462	5510682	49	49
Scaffold1	409465	409465	5510682	53	53
Scaffold1	409630	409630	5510682	50	50
Scaffold1	409648	409648	5510682	48	48
Scaffold1	409658	409658	5510682	49	49
Scaffold1	409898	409898	5510682	29	29
Scaffold1	409954	409954	5510682	40	40
Scaffold1	410277	410277	5510682	14	14
Scaffold1	410279	410279	5510682	14	14
Scaffold1	410359	410359	5510682	13	13
Scaffold1	410438	410438	5510682	21	21
Scaffold1	410564	410564	5510682	20	20
Scaffold1	410632	410632	5510682	39	39
Scaffold1	410678	410678	5510682	40	40
Scaffold1	410689	410689	5510682	38	38
Scaffold1	410721	410721	5510682	42	42
Scaffold1	410739	410739	5510682	41	41
Scaffold1	410830	410830	5510682	31	31
Scaffold1	410836	410836	5510682	29	29
Scaffold1	410965	410965	5510682	30	30
Scaffold1	411078	411078	5510682	33	33
Scaffold1	411092	411092	5510682	28	28
Scaffold1	411123	411123	5510682	22	22
Scaffold1	411141	411141	5510682	21	21
Scaffold1	411300	411300	5510682	26	26
Scaffold1	411309	411309	5510682	26	26
Scaffold1	411317	411317	5510682	25	25
Scaffold1	411327	411327	5510682	25	25
Scaffold1	411351	411351	5510682	21	21
Scaffold1	411366	411366	5510682	23	23
Scaffold1	411373	411373	5510682	24	24
Scaffold1	411380	411380	5510682	26	26
Scaffold1	411386	411386	5510682	27	27
Scaffold1	411390	411390	5510682	26	26
Scaffold1	411406	411406	5510682	25	25
Scaffold1	411419	411419	5510682	26	26
Scaffold1	411563	411563	5510682	36	36
Scaffold1	411578	411578	5510682	27	27
Scaffold1	411607	411607	5510682	27	27
Scaffold1	411613	411613	5510682	27	27
Scaffold1	411633	411633	5510682	23	23
Scaffold1	411717	411717	5510682	22	22
Scaffold1	411722	411722	5510682	22	22
Scaffold1	411741	411741	5510682	18	18
Scaffold1	411749	411749	5510682	19	19
Scaffold1	411755	411755	5510682	8	8
Scaffold1	411788	411788	5510682	15	15
Scaffold1	411801	411801	5510682	20	20
Scaffold1	411857	411857	5510682	24	24
Scaffold1	411878	411878	5510682	23	23
Scaffold1	411902	411902	5510682	20	20
Scaffold1	411909	411909	5510682	21	21
Scaffold1	411915	411915	5510682	22	22
Scaffold1	411924	411924	5510682	21	21
Scaffold1	411955	411955	5510682	15	15
Scaffold1	411990	411990	5510682	13	13
Scaffold1	411991	411991	5510682	4	4
Scaffold1	412067	412067	5510682	12	12
Scaffold1	412077	412077	5510682	12	12
Scaffold1	412090	412090	5510682	11	11
Scaffold1	412101	412101	5510682	7	7
Scaffold1	412108	412108	5510682	10	10
Scaffold1	412133	412133	5510682	17	17
Scaffold1	412142	412142	5510682	19	19
Scaffold1	412155	412155	5510682	25	25
Scaffold1	412201	412201	5510682	19	19
Scaffold1	412210	412210	5510682	25	25
Scaffold1	412213	412213	5510682	26	26
Scaffold1	412232	412232	5510682	27	27
Scaffold1	412241	412241	5510682	26	26
Scaffold1	412273	412273	5510682	29	29
Scaffold1	412297	412297	5510682	27	27
Scaffold1	412309	412309	5510682	23	23
Scaffold1	412351	412351	5510682	29	29
Scaffold1	412520	412520	5510682	19	19
Scaffold1	412525	412525	5510682	21	21
Scaffold1	412530	412530	5510682	19	19
Scaffold1	412553	412553	5510682	20	20
Scaffold1	412609	412609	5510682	23	23
Scaffold1	412699	412699	5510682	28	28
Scaffold1	412700	412700	5510682	28	28
Scaffold1	412770	412770	5510682	22	22
Scaffold1	412799	412799	5510682	21	21
Scaffold1	412821	412821	5510682	33	33
Scaffold1	412885	412885	5510682	31	31
Scaffold1	412944	412944	5510682	36	36
Scaffold1	412968	412968	5510682	29	29
Scaffold1	412992	412992	5510682	30	30
Scaffold1	413005	413005	5510682	34	34
Scaffold1	413029	413029	5510682	32	32
Scaffold1	413043	413043	5510682	33	33
Scaffold1	413096	413096	5510682	35	35
Scaffold1	413161	413161	5510682	34	34
Scaffold1	413171	413171	5510682	38	38
Scaffold1	413175	413175	5510682	38	38
Scaffold1	413243	413243	5510682	38	38
Scaffold1	413312	413312	5510682	40	40
Scaffold1	413336	413336	5510682	46	46
Scaffold1	413354	413354	5510682	35	35
Scaffold1	413391	413391	5510682	29	29
Scaffold1	413401	413401	5510682	30	30
Scaffold1	413431	413431	5510682	16	16
Scaffold1	413454	413454	5510682	40	40
Scaffold1	413533	413533	5510682	40	40
Scaffold1	413542	413542	5510682	45	45
Scaffold1	413551	413551	5510682	44	44
Scaffold1	413576	413576	5510682	43	43
Scaffold1	413580	413580	5510682	42	42
Scaffold1	413598	413598	5510682	37	37
Scaffold1	413629	413629	5510682	41	41
Scaffold1	413631	413631	5510682	42	42
Scaffold1	413676	413676	5510682	36	36
Scaffold1	413728	413728	5510682	35	35
Scaffold1	413731	413731	5510682	34	34
Scaffold1	413733	413733	5510682	35	35
Scaffold1	413744	413744	5510682	35	35
Scaffold1	413747	413747	5510682	39	39
Scaffold1	413787	413787	5510682	41	41
Scaffold1	413826	413826	5510682	43	43
Scaffold1	413841	413841	5510682	47	47
Scaffold1	413866	413866	5510682	40	40
Scaffold1	413882	413882	5510682	34	34
Scaffold1	413924	413924	5510682	39	39
Scaffold1	414096	414096	5510682	36	36
Scaffold1	414134	414134	5510682	35	35
Scaffold1	414154	414154	5510682	28	28
Scaffold1	414194	414194	5510682	19	19
Scaffold1	414216	414216	5510682	17	17
Scaffold1	414465	414465	5510682	32	32
Scaffold1	414470	414470	5510682	35	35
Scaffold1	414498	414498	5510682	29	29
Scaffold1	414625	414625	5510682	15	15
Scaffold1	414746	414746	5510682	12	12
Scaffold1	414750	414750	5510682	11	11
Scaffold1	414980	414980	5510682	17	17
Scaffold1	415101	415101	5510682	25	25
Scaffold1	415133	415133	5510682	28	28
Scaffold1	415154	415154	5510682	25	25
Scaffold1	415162	415162	5510682	26	26
Scaffold1	415177	415177	5510682	26	26
Scaffold1	415185	415185	5510682	24	24
Scaffold1	415284	415284	5510682	34	34
Scaffold1	415338	415338	5510682	53	53
Scaffold1	415397	415397	5510682	30	30
Scaffold1	415445	415445	5510682	28	28
Scaffold1	415530	415530	5510682	33	33
Scaffold1	415670	415670	5510682	25	25
Scaffold1	415678	415678	5510682	24	24
Scaffold1	415694	415694	5510682	20	20
Scaffold1	415703	415703	5510682	19	19
Scaffold1	415742	415742	5510682	6	6
Scaffold1	415749	415749	5510682	11	11
Scaffold1	415753	415753	5510682	10	10
Scaffold1	415758	415758	5510682	10	10
Scaffold1	418267	418267	5510682	23	23
Scaffold1	418272	418272	5510682	29	29
Scaffold1	418286	418286	5510682	23	23
Scaffold1	418336	418336	5510682	27	27
Scaffold1	418355	418355	5510682	27	27
Scaffold1	418386	418386	5510682	20	20
Scaffold1	418387	418387	5510682	18	18
Scaffold1	418442	418442	5510682	27	27
Scaffold1	418479	418479	5510682	41	41
Scaffold1	418561	418561	5510682	33	33
Scaffold1	418575	418575	5510682	38	38
Scaffold1	418597	418597	5510682	39	39
Scaffold1	418951	418951	5510682	44	44
Scaffold1	418987	418987	5510682	40	40
Scaffold1	419005	419005	5510682	41	41
Scaffold1	419326	419326	5510682	41	41
Scaffold1	419411	419411	5510682	34	34
Scaffold1	419433	419433	5510682	42	42
Scaffold1	419447	419447	5510682	27	27
Scaffold1	419511	419511	5510682	32	32
Scaffold1	419535	419535	5510682	37	37
Scaffold1	419758	419758	5510682	43	43
Scaffold1	419761	419761	5510682	44	44
Scaffold1	419777	419777	5510682	34	34
Scaffold1	419868	419868	5510682	41	41
Scaffold1	420012	420012	5510682	45	45
Scaffold1	420019	420019	5510682	46	46
Scaffold1	420053	420053	5510682	45	45
Scaffold1	420071	420071	5510682	49	49
Scaffold1	420092	420092	5510682	47	47
Scaffold1	420098	420098	5510682	50	50
Scaffold1	420113	420113	5510682	48	48
Scaffold1	420143	420143	5510682	45	45
Scaffold1	420168	420168	5510682	47	47
Scaffold1	420170	420170	5510682	49	49
Scaffold1	420179	420179	5510682	47	47
Scaffold1	420192	420192	5510682	42	42
Scaffold1	420202	420202	5510682	47	47
Scaffold1	420214	420214	5510682	48	48
Scaffold1	420240	420240	5510682	47	47
Scaffold1	420289	420289	5510682	37	37
Scaffold1	420298	420298	5510682	47	47
Scaffold1	420312	420312	5510682	45	45
Scaffold1	420389	420389	5510682	48	48
Scaffold1	420413	420413	5510682	45	45
Scaffold1	420430	420430	5510682	46	46
Scaffold1	420432	420432	5510682	47	47
Scaffold1	420447	420447	5510682	42	42
Scaffold1	420523	420523	5510682	40	40
Scaffold1	420584	420584	5510682	36	36
Scaffold1	420656	420656	5510682	42	42
Scaffold1	420671	420671	5510682	39	39
Scaffold1	420739	420739	5510682	25	25
Scaffold1	420759	420759	5510682	23	23
Scaffold1	420804	420804	5510682	30	30
Scaffold1	420830	420830	5510682	34	34
Scaffold1	420837	420837	5510682	35	35
Scaffold1	420846	420846	5510682	37	37
Scaffold1	420849	420849	5510682	37	37
Scaffold1	420884	420884	5510682	50	50
Scaffold1	420932	420932	5510682	42	42
Scaffold1	421069	421069	5510682	45	45
Scaffold1	421113	421113	5510682	37	37
Scaffold1	421277	421277	5510682	71	71
Scaffold1	421336	421336	5510682	49	49
Scaffold1	421367	421367	5510682	46	46
Scaffold1	421426	421426	5510682	36	36
Scaffold1	421466	421466	5510682	52	52
Scaffold1	421482	421482	5510682	34	34
Scaffold1	421520	421520	5510682	34	34
Scaffold1	421533	421533	5510682	33	33
Scaffold1	421537	421537	5510682	33	33
Scaffold1	421568	421568	5510682	39	39
Scaffold1	421600	421600	5510682	32	32
Scaffold1	421635	421635	5510682	27	27
Scaffold1	421637	421637	5510682	26	26
Scaffold1	421650	421650	5510682	24	24
Scaffold1	421716	421716	5510682	33	33
Scaffold1	421779	421779	5510682	35	35
Scaffold1	421812	421812	5510682	34	34
Scaffold1	421816	421816	5510682	34	34
Scaffold1	421825	421825	5510682	31	31
Scaffold1	421855	421855	5510682	25	25
Scaffold1	421866	421866	5510682	28	28
Scaffold1	421880	421880	5510682	37	37
Scaffold1	422040	422040	5510682	31	31
Scaffold1	422046	422046	5510682	32	32
Scaffold1	422061	422061	5510682	27	27
Scaffold1	422062	422062	5510682	30	30
Scaffold1	422161	422161	5510682	31	31
Scaffold1	422169	422169	5510682	33	33
Scaffold1	422994	422994	5510682	42	42
Scaffold1	423005	423005	5510682	54	54
Scaffold1	423147	423147	5510682	32	32
Scaffold1	423329	423329	5510682	36	36
Scaffold1	423375	423375	5510682	40	40
Scaffold1	423385	423385	5510682	40	40
Scaffold1	423446	423446	5510682	39	39
Scaffold1	423507	423507	5510682	36	36
Scaffold1	423548	423548	5510682	37	37
Scaffold1	423645	423645	5510682	31	31
Scaffold1	423685	423685	5510682	33	33
Scaffold1	423705	423705	5510682	21	21
Scaffold1	423749	423749	5510682	9	9
Scaffold1	423768	423768	5510682	9	9
Scaffold1	423773	423773	5510682	9	9
Scaffold1	425589	425589	5510682	9	9
Scaffold1	425817	425817	5510682	13	13
Scaffold1	425883	425883	5510682	14	14
Scaffold1	425933	425933	5510682	21	21
Scaffold1	425956	425956	5510682	22	22
Scaffold1	425963	425963	5510682	24	24
Scaffold1	425994	425994	5510682	31	31
Scaffold1	426039	426039	5510682	37	37
Scaffold1	426050	426050	5510682	32	32
Scaffold1	426067	426067	5510682	34	34
Scaffold1	426108	426108	5510682	35	35
Scaffold1	426122	426122	5510682	45	45
Scaffold1	426170	426170	5510682	33	33
Scaffold1	426179	426179	5510682	32	32
Scaffold1	426223	426223	5510682	42	42
Scaffold1	426288	426288	5510682	33	33
Scaffold1	426293	426293	5510682	34	34
Scaffold1	426365	426365	5510682	32	32
Scaffold1	426538	426538	5510682	34	34
Scaffold1	426574	426574	5510682	30	30
Scaffold1	426763	426763	5510682	20	20
Scaffold1	426780	426780	5510682	24	24
Scaffold1	426787	426787	5510682	28	28
Scaffold1	426810	426810	5510682	29	29
Scaffold1	426908	426908	5510682	33	33
Scaffold1	426941	426941	5510682	38	38
Scaffold1	427004	427004	5510682	38	38
Scaffold1	427008	427008	5510682	52	52
Scaffold1	427046	427046	5510682	23	23
Scaffold1	427075	427075	5510682	53	53
Scaffold1	427084	427084	5510682	38	38
Scaffold1	427094	427094	5510682	41	41
Scaffold1	427121	427121	5510682	32	32
Scaffold1	427156	427156	5510682	27	27
Scaffold1	427210	427210	5510682	32	32
Scaffold1	427255	427255	5510682	26	26
Scaffold1	427265	427265	5510682	26	26
Scaffold1	427269	427269	5510682	34	34
Scaffold1	427280	427280	5510682	25	25
Scaffold1	427360	427360	5510682	28	28
Scaffold1	427365	427365	5510682	29	29
Scaffold1	427390	427390	5510682	30	30
Scaffold1	427403	427403	5510682	25	25
Scaffold1	427455	427455	5510682	22	22
Scaffold1	427461	427461	5510682	20	20
Scaffold1	427464	427464	5510682	19	19
Scaffold1	427492	427492	5510682	16	16
Scaffold1	427500	427500	5510682	13	13
Scaffold1	427954	427954	5510682	11	11
Scaffold1	428096	428096	5510682	29	29
Scaffold1	428110	428110	5510682	41	41
Scaffold1	428196	428196	5510682	17	17
Scaffold1	428198	428198	5510682	26	26
Scaffold1	428289	428289	5510682	10	10
Scaffold1	428638	428638	5510682	6	6
Scaffold1	428761	428761	5510682	14	14
Scaffold1	428944	428944	5510682	16	16
Scaffold1	428950	428950	5510682	11	11
Scaffold1	428982	428982	5510682	17	17
Scaffold1	429058	429058	5510682	20	20
Scaffold1	429064	429064	5510682	34	34
Scaffold1	429264	429264	5510682	38	38
Scaffold1	429355	429355	5510682	29	29
Scaffold1	429382	429382	5510682	30	30
Scaffold1	429438	429438	5510682	39	39
Scaffold1	429723	429723	5510682	42	42
Scaffold1	429856	429856	5510682	44	44
Scaffold1	429968	429968	5510682	38	38
Scaffold1	430028	430028	5510682	39	39
Scaffold1	430035	430035	5510682	42	42
Scaffold1	430102	430102	5510682	53	53
Scaffold1	430108	430108	5510682	53	53
Scaffold1	430138	430138	5510682	49	49
Scaffold1	430160	430160	5510682	46	46
Scaffold1	430298	430298	5510682	35	35
Scaffold1	430303	430303	5510682	35	35
Scaffold1	430318	430318	5510682	32	32
Scaffold1	430469	430469	5510682	29	29
Scaffold1	430476	430476	5510682	25	25
Scaffold1	430558	430558	5510682	38	38
Scaffold1	430615	430615	5510682	44	44
Scaffold1	430629	430629	5510682	45	45
Scaffold1	430780	430780	5510682	52	52
Scaffold1	430838	430838	5510682	38	38
Scaffold1	430879	430879	5510682	43	43
Scaffold1	430935	430935	5510682	28	28
Scaffold1	430970	430970	5510682	24	24
Scaffold1	431035	431035	5510682	13	13
Scaffold1	431063	431063	5510682	9	9
Scaffold1	431310	431310	5510682	21	21
Scaffold1	431348	431348	5510682	15	15
Scaffold1	432183	432183	5510682	24	24
Scaffold1	432208	432208	5510682	7	7
Scaffold1	432333	432333	5510682	19	19
Scaffold1	432511	432511	5510682	33	33
